Timestamp;TimeFormatted;UUID/Namespace;Major/Instance;Minor;TX;RSSI;Distance
1494830521226;2017-05-15 13:42:01;cb10023f-a318-3394-4199-a8730c7c1aec;2;18201;-69;-93;4.3614883843353285
1494830522389;2017-05-15 13:42:02;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-90;3.3565503997531048
1494830522390;2017-05-15 13:42:02;cb10023f-a318-3394-4199-a8730c7c1aec;3;18201;-69;-89;3.152608618469414
1494830523571;2017-05-15 13:42:03;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-88;3.509915479433494
1494830523571;2017-05-15 13:42:03;cb10023f-a318-3394-4199-a8730c7c1aec;2;18201;-69;-86;4.311859103962001
1494830524771;2017-05-15 13:42:04;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-88;3.29065427432037
1494830524772;2017-05-15 13:42:04;cb10023f-a318-3394-4199-a8730c7c1aec;3;18201;-69;-91;3.1889467972959524
1494830524772;2017-05-15 13:42:04;cb10023f-a318-3394-4199-a8730c7c1aec;2;18202;-69;-94;4.057954207205986
1494830525949;2017-05-15 13:42:05;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-89;3.2606902715769133
1494830525949;2017-05-15 13:42:05;cb10023f-a318-3394-4199-a8730c7c1aec;2;18202;-69;-96;4.127228126037131
1494830525950;2017-05-15 13:42:05;cb10023f-a318-3394-4199-a8730c7c1aec;2;18201;-69;-99;4.431910396289597
1494830527143;2017-05-15 13:42:07;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-92;3.280250195862112
1494830527144;2017-05-15 13:42:07;cb10023f-a318-3394-4199-a8730c7c1aec;3;18201;-69;-91;3.2025783999797666
1494830527144;2017-05-15 13:42:07;cb10023f-a318-3394-4199-a8730c7c1aec;2;18201;-69;-90;4.223919606721364
1494830528301;2017-05-15 13:42:08;cb10023f-a318-3394-4199-a8730c7c1aec;3;18202;-69;-92;3.8984490417185125
1494830529480;2017-05-15 13:42:09;cb10023f-a318-3394-4199-a8730c7c1aec;3;18201;-69;-94;3.200477315375741
1494830529481;2017-05-15 13:42:09;cb10023f-a318-3394-4199-a8730c7c1aec;2;18201;-69;-92;4.025543173882487
1494830530742;2017-05-15 13:42:10;cb10023f-a318-3394-4199-a8730c7c1aec;2;18201;-69;-90;3.8673046088536696
1494830531861;2017-05-15 13:42:11;cb10023f-a318-3394-4199-a8730c7c1aec;3;18201;-69;-96;3.235038390189029
1494830531862;2017-05-15 13:42:11;cb10023f-a318-3394-4199-a8730c7c1aec;2;18201;-69;-90;3.7888375276238193
1494830533065;2017-05-15 13:42:13;cb10023f-a318-3394-4199-a8730c7c1aec;2;18201;-69;-92;3.656154548914359
1494830534243;2017-05-15 13:42:14;cb10023f-a318-3394-4199-a8730c7c1aec;3;18201;-69;-96;3.3805339191773935
1494830534243;2017-05-15 13:42:14;cb10023f-a318-3394-4199-a8730c7c1aec;2;18201;-69;-90;3.4016632076048197
1494830535408;2017-05-15 13:42:15;cb10023f-a318-3394-4199-a8730c7c1aec;2;18201;-69;-91;3.407118224751615
1494830536612;2017-05-15 13:42:16;cb10023f-a318-3394-4199-a8730c7c1aec;3;18201;-69;-98;3.5124742446816866
1494830536613;2017-05-15 13:42:16;cb10023f-a318-3394-4199-a8730c7c1aec;2;18201;-69;-92;3.4290277186438685
1494830537806;2017-05-15 13:42:17;cb10023f-a318-3394-4199-a8730c7c1aec;2;18201;-69;-88;3.3500397128174475
1494830539010;2017-05-15 13:42:19;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-91;3.656154548914359
1494830539010;2017-05-15 13:42:19;cb10023f-a318-3394-4199-a8730c7c1aec;2;18201;-69;-89;3.320901366848042
1494830540170;2017-05-15 13:42:20;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-89;3.257709356132273
1494830540171;2017-05-15 13:42:20;cb10023f-a318-3394-4199-a8730c7c1aec;3;18201;-69;-90;3.695461589106338
1494830540171;2017-05-15 13:42:20;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-92;3.4290277186438685
1494830540171;2017-05-15 13:42:20;cb10023f-a318-3394-4199-a8730c7c1aec;2;18201;-69;-92;3.345539891959576
1494830541357;2017-05-15 13:42:21;cb10023f-a318-3394-4199-a8730c7c1aec;3;18201;-69;-90;3.695461589106338
1494830541357;2017-05-15 13:42:21;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-92;3.4290277186438685
1494830542534;2017-05-15 13:42:22;cb10023f-a318-3394-4199-a8730c7c1aec;3;18201;-69;-89;3.695461589106338
1494830542534;2017-05-15 13:42:22;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-91;3.4290277186438685
1494830543803;2017-05-15 13:42:23;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-89;3.1150398219775157
1494830543804;2017-05-15 13:42:23;cb10023f-a318-3394-4199-a8730c7c1aec;3;18201;-69;-89;3.6227982198539177
1494830543804;2017-05-15 13:42:23;cb10023f-a318-3394-4199-a8730c7c1aec;2;18201;-69;-93;3.3892985891572778
1494830544897;2017-05-15 13:42:24;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-89;3.1350183143071435
1494830544897;2017-05-15 13:42:24;cb10023f-a318-3394-4199-a8730c7c1aec;3;18201;-69;-89;3.557004552227969
1494830544897;2017-05-15 13:42:24;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-93;3.6095418128102104
1494830546081;2017-05-15 13:42:26;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-91;3.2162702356470128
1494830546082;2017-05-15 13:42:26;cb10023f-a318-3394-4199-a8730c7c1aec;3;18201;-69;-91;3.4782309829483724
1494830546082;2017-05-15 13:42:26;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-93;3.656154548914359
1494830547351;2017-05-15 13:42:27;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-90;3.182153514363952
1494830547351;2017-05-15 13:42:27;cb10023f-a318-3394-4199-a8730c7c1aec;3;18201;-69;-89;3.4290277186438685
1494830547352;2017-05-15 13:42:27;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-92;3.617268753926477
1494830549626;2017-05-15 13:42:29;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-88;3.1580138470876085
1494830549626;2017-05-15 13:42:29;cb10023f-a318-3394-4199-a8730c7c1aec;3;18201;-69;-89;3.309104828441434
1494830549626;2017-05-15 13:42:29;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-91;3.589749006248663
1494830549626;2017-05-15 13:42:29;cb10023f-a318-3394-4199-a8730c7c1aec;2;18201;-69;-93;3.4290277186438685
1494830550830;2017-05-15 13:42:30;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-89;3.100850527702386
1494830550830;2017-05-15 13:42:30;cb10023f-a318-3394-4199-a8730c7c1aec;3;18201;-69;-90;3.311246450099514
1494830550830;2017-05-15 13:42:30;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-91;3.569248157412141
1494830550831;2017-05-15 13:42:30;cb10023f-a318-3394-4199-a8730c7c1aec;2;18201;-69;-94;3.5124742446816866
1494830552032;2017-05-15 13:42:32;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-90;3.1150398219775157
1494830552032;2017-05-15 13:42:32;cb10023f-a318-3394-4199-a8730c7c1aec;3;18201;-69;-91;3.2162702356470128
1494830552032;2017-05-15 13:42:32;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-93;3.586460885411838
1494830552033;2017-05-15 13:42:32;cb10023f-a318-3394-4199-a8730c7c1aec;2;18201;-69;-94;3.597982646660042
1494830553172;2017-05-15 13:42:33;cb10023f-a318-3394-4199-a8730c7c1aec;3;18202;-69;-91;3.4290277186438685
1494830553173;2017-05-15 13:42:33;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-88;3.103997883460371
1494830553173;2017-05-15 13:42:33;cb10023f-a318-3394-4199-a8730c7c1aec;3;18201;-69;-89;3.199164861094361
1494830553173;2017-05-15 13:42:33;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-91;3.5718507647132256
1494830554401;2017-05-15 13:42:34;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-89;3.095193653771947
1494830554401;2017-05-15 13:42:34;cb10023f-a318-3394-4199-a8730c7c1aec;3;18201;-69;-91;3.199164861094361
1494830554401;2017-05-15 13:42:34;cb10023f-a318-3394-4199-a8730c7c1aec;2;18202;-69;-97;5.036518817354796
1494830554401;2017-05-15 13:42:34;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-91;3.5597216738374247
1494830555622;2017-05-15 13:42:35;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-89;3.0880095302911474
1494830555622;2017-05-15 13:42:35;cb10023f-a318-3394-4199-a8730c7c1aec;3;18201;-69;-92;3.2162702356470128
1494830555622;2017-05-15 13:42:35;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-90;3.5320224202143216
1494830555622;2017-05-15 13:42:35;cb10023f-a318-3394-4199-a8730c7c1aec;2;18201;-69;-94;3.8984490417185125
1494830556719;2017-05-15 13:42:36;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-88;3.0656709134597344
1494830556720;2017-05-15 13:42:36;cb10023f-a318-3394-4199-a8730c7c1aec;3;18201;-69;-91;3.2162702356470128
1494830556720;2017-05-15 13:42:36;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-91;3.524562516362752
