Timestamp;TimeFormatted;UUID/Namespace;Major/Instance;Minor;TX;RSSI;Distance
1494830187813;2017-05-15 13:36:27;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-76;1.8997543742932876
1494830187813;2017-05-15 13:36:27;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-81;1.880175125694155
1494830188926;2017-05-15 13:36:28;cb10023f-a318-3394-4199-a8730c7c1aec;3;18202;-69;-78;1.8322873549242404
1494830188926;2017-05-15 13:36:28;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-77;1.7707379826269498
1494830191293;2017-05-15 13:36:31;cb10023f-a318-3394-4199-a8730c7c1aec;3;18202;-69;-78;1.7262520508803691
1494830191294;2017-05-15 13:36:31;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-79;1.7262520508803691
1494830192482;2017-05-15 13:36:32;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-84;1.7262520508803691
1494830193642;2017-05-15 13:36:33;cb10023f-a318-3394-4199-a8730c7c1aec;2;18202;-69;-79;1.6278136563038017
1494830194971;2017-05-15 13:36:34;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-92;1.785883076099268
1494830198407;2017-05-15 13:36:38;cb10023f-a318-3394-4199-a8730c7c1aec;3;18201;-69;-68;0.8641680781415146
1494830198407;2017-05-15 13:36:38;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-83;1.9464010840356485
1494830199583;2017-05-15 13:36:39;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-93;1.9662405799571319
1494830199583;2017-05-15 13:36:39;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-83;1.9762504748020713
1494830201935;2017-05-15 13:36:41;cb10023f-a318-3394-4199-a8730c7c1aec;3;18202;-69;-94;1.6278136563038017
1494830201935;2017-05-15 13:36:41;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-83;1.9464010840356485
1494830204314;2017-05-15 13:36:44;cb10023f-a318-3394-4199-a8730c7c1aec;2;18202;-69;-79;1.6278136563038017
1494830204314;2017-05-15 13:36:44;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-81;1.9464010840356485
1494830205517;2017-05-15 13:36:45;cb10023f-a318-3394-4199-a8730c7c1aec;3;18202;-69;-78;1.596609190490404
1494830205517;2017-05-15 13:36:45;cb10023f-a318-3394-4199-a8730c7c1aec;2;18202;-69;-83;1.6278136563038017
1494830206702;2017-05-15 13:36:46;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-91;2.1244418446286746
1494830206703;2017-05-15 13:36:46;cb10023f-a318-3394-4199-a8730c7c1aec;2;18202;-69;-80;1.6761124191234897
1494830206703;2017-05-15 13:36:46;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-77;1.8050403899841343
1494830207951;2017-05-15 13:36:47;cb10023f-a318-3394-4199-a8730c7c1aec;3;18202;-69;-82;1.6761124191234897
1494830207952;2017-05-15 13:36:47;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-83;1.8600391040332105
1494830207952;2017-05-15 13:36:47;cb10023f-a318-3394-4199-a8730c7c1aec;2;18201;-69;-78;1.5365138369688567
1494830209069;2017-05-15 13:36:49;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-83;2.5903478523198897
1494830210256;2017-05-15 13:36:50;cb10023f-a318-3394-4199-a8730c7c1aec;3;18202;-69;-78;1.6598111133166036
1494830210257;2017-05-15 13:36:50;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-93;2.7714841857621897
1494830211408;2017-05-15 13:36:51;cb10023f-a318-3394-4199-a8730c7c1aec;3;18202;-69;-77;1.6598111133166036
1494830211408;2017-05-15 13:36:51;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-93;3.0820360278026575
1494830212616;2017-05-15 13:36:52;cb10023f-a318-3394-4199-a8730c7c1aec;3;18202;-69;-83;1.8104497693302604
1494830212616;2017-05-15 13:36:52;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-94;3.3925913246359345
1494830212616;2017-05-15 13:36:52;cb10023f-a318-3394-4199-a8730c7c1aec;2;18202;-69;-83;1.7960689157195102
1494830213773;2017-05-15 13:36:53;cb10023f-a318-3394-4199-a8730c7c1aec;3;18202;-69;-81;1.8140670993485415
1494830213773;2017-05-15 13:36:53;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-81;1.8694031990285314
1494830214975;2017-05-15 13:36:54;cb10023f-a318-3394-4199-a8730c7c1aec;3;18202;-69;-80;1.7960689157195102
1494830214976;2017-05-15 13:36:54;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-81;3.0820360278026575
1494830214976;2017-05-15 13:36:54;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-76;1.8011887253978933
1494830214976;2017-05-15 13:36:54;cb10023f-a318-3394-4199-a8730c7c1aec;2;18201;-69;-91;3.4290277186438685
1494830216251;2017-05-15 13:36:56;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-91;3.129296628493649
1494830217340;2017-05-15 13:36:57;cb10023f-a318-3394-4199-a8730c7c1aec;3;18202;-69;-77;1.755752041453969
1494830217341;2017-05-15 13:36:57;cb10023f-a318-3394-4199-a8730c7c1aec;2;18202;-69;-79;1.7960689157195102
1494830217341;2017-05-15 13:36:57;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-81;1.8322873549242404
1494830217341;2017-05-15 13:36:57;cb10023f-a318-3394-4199-a8730c7c1aec;2;18201;-69;-97;4.156744509758769
1494830218543;2017-05-15 13:36:58;cb10023f-a318-3394-4199-a8730c7c1aec;3;18202;-69;-77;1.713541414360219
1494830219700;2017-05-15 13:36:59;cb10023f-a318-3394-4199-a8730c7c1aec;1;18201;-69;-81;2.656732546641166
1494830219700;2017-05-15 13:36:59;cb10023f-a318-3394-4199-a8730c7c1aec;3;18201;-69;-68;0.8641680781415146
1494830219700;2017-05-15 13:36:59;cb10023f-a318-3394-4199-a8730c7c1aec;2;18202;-69;-79;1.752030260166153
1494830219701;2017-05-15 13:36:59;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-82;1.8166563439079362
1494830220912;2017-05-15 13:37:00;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-93;1.8322873549242404
1494830222066;2017-05-15 13:37:02;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-77;1.7841923850082138
1494830223061;2017-05-15 13:37:03;cb10023f-a318-3394-4199-a8730c7c1aec;1;18202;-69;-77;1.7841923850082138
